year,ronda,piloto_id,constructor_id,puntos,posicion,posicion_inicial,vueltas,status,gap,vuelta_rapida,velocidad_punta_kph
2022,13,perez,red_bull,10,5,11,70,Finished,+15.688,1:21.940,192.477
2022,13,leclerc,ferrari,8,6,3,70,Finished,+16.047,1:21.622,193.227
2022,13,norris,mclaren,6,7,4,70,Finished,+1:18.300,1:23.043,189.920
2022,13,alonso,alpine,4,8,6,69,+1 Lap,NA,1:23.979,187.804
2022,13,ocon,alpine,2,9,5,69,+1 Lap,NA,1:24.149,187.424
2022,13,vettel,aston_martin,1,10,18,69,+1 Lap,NA,1:22.824,190.423
2022,13,stroll,aston_martin,0,11,14,69,+1 Lap,NA,1:22.437,191.317
2022,13,gasly,alphatauri,0,12,0,69,+1 Lap,NA,1:23.199,189.564
2022,13,zhou,alfa,0,13,12,69,+1 Lap,NA,1:22.029,192.268
2022,13,mick_schumacher,haas,0,14,15,69,+1 Lap,NA,1:23.151,189.674
2022,13,ricciardo,mclaren,0,15,9,69,+1 Lap,NA,1:23.654,188.533
2022,13,kevin_magnussen,haas,0,16,13,69,+1 Lap,NA,1:23.511,188.856
2022,13,albon,williams,0,17,17,69,+1 Lap,NA,1:23.047,189.911
2022,13,latifi,williams,0,18,19,69,+1 Lap,NA,1:22.478,191.221
2022,13,tsunoda,alphatauri,0,19,16,68,+2 Laps,NA,1:23.538,188.795
2022,13,bottas,alfa,0,20,8,65,Power Unit,NA,1:24.002,187.752
2022,14,max_verstappen,red_bull,26,1,14,44,Finished,1:25:52.894,1:49.354,230.575
2022,14,perez,red_bull,18,2,2,44,Finished,+17.841,1:50.764,227.640
2022,14,sainz,ferrari,15,3,1,44,Finished,+26.886,1:51.977,225.174
2022,14,russell,mercedes,12,4,5,44,Finished,+29.140,1:50.793,227.581
2022,14,alonso,alpine,10,5,3,44,Finished,+1:13.256,1:52.868,223.397
2022,14,leclerc,ferrari,8,6,15,44,Finished,+1:14.936,1:49.984,229.255
2022,14,ocon,alpine,6,7,16,44,Finished,+1:15.640,1:51.717,225.698
2022,14,vettel,aston_martin,4,8,10,44,Finished,+1:18.107,1:52.515,224.098
2022,14,gasly,alphatauri,2,9,0,44,Finished,+1:32.181,1:53.002,223.132
2022,14,albon,williams,1,10,6,44,Finished,+1:41.900,1:53.055,223.027
2022,14,stroll,aston_martin,0,11,9,44,Finished,+1:43.078,1:52.880,223.373
2022,14,norris,mclaren,0,12,17,44,Finished,+1:44.739,1:51.678,225.777
2022,14,tsunoda,alphatauri,0,13,0,44,Finished,+1:45.217,1:52.436,224.255
2022,14,zhou,alfa,0,14,18,44,Finished,+1:46.252,1:52.317,224.493
2022,14,ricciardo,mclaren,0,15,7,44,Finished,+1:47.163,1:53.080,222.978
2022,14,kevin_magnussen,haas,0,16,12,43,+1 Lap,NA,1:53.332,222.482
2022,14,mick_schumacher,haas,0,17,19,43,+1 Lap,NA,1:52.646,223.837
2022,14,latifi,williams,0,18,11,43,+1 Lap,NA,1:52.256,224.615
2022,14,bottas,alfa,0,19,13,1,Accident,NA,NA,NA
2022,14,hamilton,mercedes,0,20,4,0,Collision damage,NA,NA,NA
2022,15,max_verstappen,red_bull,26,1,1,72,Finished,1:36:42.773,1:13.652,208.173
2022,15,russell,mercedes,18,2,6,72,Finished,+4.071,1:13.671,208.119
2022,15,leclerc,ferrari,15,3,2,72,Finished,+10.929,1:14.413,206.044
2022,15,hamilton,mercedes,12,4,4,72,Finished,+13.016,1:13.854,207.604
2022,15,perez,red_bull,10,5,5,72,Finished,+18.168,1:14.404,206.069
2022,15,alonso,alpine,8,6,13,72,Finished,+18.754,1:14.144,206.792
2022,15,norris,mclaren,6,7,7,72,Finished,+19.306,1:14.706,205.236
2022,15,sainz,ferrari,4,8,3,72,Finished,+20.916,1:14.643,205.409
2022,15,ocon,alpine,2,9,12,72,Finished,+21.117,1:15.084,204.203
2022,15,stroll,aston_martin,1,10,10,72,Finished,+22.459,1:15.043,204.314
2022,15,gasly,alphatauri,0,11,11,72,Finished,+27.009,1:15.165,203.983
2022,15,albon,williams,0,12,15,72,Finished,+30.390,1:15.534,202.986
2022,15,mick_schumacher,haas,0,13,8,72,Finished,+32.995,1:15.233,203.798
2022,15,vettel,aston_martin,0,14,19,72,Finished,+36.007,1:14.862,204.808
2022,15,kevin_magnussen,haas,0,15,18,72,Finished,+36.869,1:15.369,203.431
2022,15,zhou,alfa,0,16,14,72,Finished,+37.320,1:15.940,201.901
2022,15,ricciardo,mclaren,0,17,17,72,Finished,+37.764,1:15.577,202.871
2022,15,latifi,williams,0,18,20,71,+1 Lap,NA,1:16.066,201.567
2022,15,bottas,alfa,0,19,16,53,Engine,NA,1:16.844,199.526
2022,15,tsunoda,alphatauri,0,20,9,43,Differential,NA,1:17.138,198.765
2022,16,max_verstappen,red_bull,25,1,7,53,Finished,1:20:27.511,1:24.745,246.088
2022,16,leclerc,ferrari,18,2,1,53,Finished,+2.446,1:24.336,247.282
2022,16,russell,mercedes,15,3,2,53,Finished,+3.405,1:25.288,244.522
2022,16,sainz,ferrari,12,4,18,53,Finished,+5.061,1:24.446,246.960
2022,16,hamilton,mercedes,10,5,19,53,Finished,+5.380,1:24.434,246.995
2022,16,perez,red_bull,9,6,13,53,Finished,+6.091,1:24.030,248.182
2022,16,norris,mclaren,6,7,3,53,Finished,+6.207,1:24.718,246.167
2022,16,gasly,alphatauri,4,8,5,53,Finished,+6.396,1:26.718,240.489
2022,16,de_vries,williams,2,9,8,53,Finished,+7.122,1:26.624,240.750
2022,16,zhou,alfa,1,10,9,53,Finished,+7.910,1:26.361,241.484
2022,16,ocon,alpine,0,11,14,53,Finished,+8.323,1:26.593,240.837
2022,16,mick_schumacher,haas,0,12,17,53,Finished,+8.549,1:25.298,244.493
2022,16,bottas,alfa,0,13,15,52,+1 Lap,NA,1:25.706,243.329
2022,16,tsunoda,alphatauri,0,14,20,52,+1 Lap,NA,1:26.857,240.105
2022,16,latifi,williams,0,15,10,52,+1 Lap,NA,1:26.798,240.268
2022,16,kevin_magnussen,haas,0,16,16,52,+1 Lap,NA,1:26.798,240.268
2022,16,ricciardo,mclaren,0,17,4,45,Oil leak,NA,1:26.603,240.809
2022,16,stroll,aston_martin,0,18,12,39,Engine,NA,1:27.467,238.430
2022,16,alonso,alpine,0,19,6,31,Water pressure,NA,1:27.203,239.152
2022,16,vettel,aston_martin,0,20,11,10,Engine,NA,1:27.501,238.337
2022,17,perez,red_bull,25,1,2,59,Finished,2:02:20.238,1:48.165,168.509
2022,17,leclerc,ferrari,18,2,1,59,Finished,+2.595,1:48.753,167.598
2022,17,sainz,ferrari,15,3,4,59,Finished,+10.305,1:48.414,168.122
2022,17,norris,mclaren,12,4,6,59,Finished,+21.133,1:49.212,166.893
2022,17,ricciardo,mclaren,10,5,16,59,Finished,+53.282,1:51.006,164.196
2022,17,stroll,aston_martin,8,6,11,59,Finished,+56.330,1:50.283,165.272
2022,17,max_verstappen,red_bull,6,7,8,59,Finished,+58.825,1:49.142,167.000
2022,17,vettel,aston_martin,4,8,13,59,Finished,+1:00.032,1:50.669,164.696
2022,17,hamilton,mercedes,2,9,3,59,Finished,+1:01.515,1:50.622,164.766
2022,17,gasly,alphatauri,1,10,7,59,Finished,+1:09.576,1:50.569,164.845
2022,17,bottas,alfa,0,11,15,59,Finished,+1:28.844,1:51.864,162.937
2022,17,kevin_magnussen,haas,0,12,9,59,Finished,+1:32.610,1:52.067,162.641
2022,17,mick_schumacher,haas,0,13,12,58,+1 Lap,NA,1:50.290,165.262
2022,17,russell,mercedes,0,14,0,57,+2 Laps,NA,1:46.458,171.211
2022,17,tsunoda,alphatauri,0,15,10,34,Accident,NA,1:58.716,153.532
2022,17,ocon,alpine,0,16,17,26,Engine,NA,2:01.105,150.504
2022,17,albon,williams,0,17,18,25,Collision damage,NA,2:02.121,149.251
2022,17,alonso,alpine,0,18,5,20,Engine,NA,2:00.463,151.306
2022,17,latifi,williams,0,19,19,7,Collision damage,NA,2:05.585,145.135
2022,17,zhou,alfa,0,20,14,6,Collision,NA,2:05.556,145.168
2022,18,max_verstappen,red_bull,25,1,1,28,Finished,3:01:44.004,1:44.911,199.266
2022,18,perez,red_bull,18,2,4,28,Finished,+27.066,1:46.120,196.995
2022,18,leclerc,ferrari,15,3,2,28,Finished,+31.763,1:44.489,200.070
2022,18,ocon,alpine,12,4,5,28,Finished,+39.685,1:46.559,196.184
2022,18,hamilton,mercedes,10,5,6,28,Finished,+40.326,1:45.530,198.097
2022,18,vettel,aston_martin,8,6,9,28,Finished,+46.358,1:46.964,195.441
2022,18,alonso,alpine,6,7,7,28,Finished,+46.369,1:44.412,200.218
2022,18,russell,mercedes,4,8,8,28,Finished,+47.661,1:47.004,195.368
2022,18,latifi,williams,2,9,20,28,Finished,+1:10.143,1:48.371,192.904
2022,18,norris,mclaren,1,10,10,28,Finished,+1:10.782,1:48.175,193.253
2022,18,ricciardo,mclaren,0,11,11,28,Finished,+1:12.877,1:47.843,193.848
2022,18,stroll,aston_martin,0,12,19,28,Finished,+1:13.904,1:45.205,198.709
2022,18,tsunoda,alphatauri,0,13,13,28,Finished,+1:15.599,1:45.893,197.418
2022,18,kevin_magnussen,haas,0,14,18,28,Finished,+1:26.016,1:48.072,193.437
2022,18,bottas,alfa,0,15,12,28,Finished,+1:26.496,1:47.820,193.889
2022,18,zhou,alfa,0,16,14,28,Finished,+1:27.043,1:44.411,200.220
2022,18,mick_schumacher,haas,0,17,15,28,Finished,+1:32.523,1:45.387,198.366
2022,18,gasly,alphatauri,0,18,17,28,Finished,+1:48.091,1:46.545,196.210
2022,18,sainz,ferrari,0,19,3,0,Accident,NA,NA,NA
2022,18,albon,williams,0,20,16,0,Hydraulics,NA,NA,NA
2022,19,max_verstappen,red_bull,25,1,2,56,Finished,1:42:11.687,1:39.541,199.383
2022,19,hamilton,mercedes,18,2,3,56,Finished,+5.023,1:39.830,198.805
2022,19,leclerc,ferrari,15,3,12,56,Finished,+7.501,1:39.731,199.003
2022,19,perez,red_bull,12,4,9,56,Finished,+8.293,1:39.563,199.339
2022,19,russell,mercedes,11,5,4,56,Finished,+44.815,1:38.788,200.902
2022,19,norris,mclaren,8,6,6,56,Finished,+53.785,1:41.322,195.878
2022,19,alonso,alpine,6,7,14,56,Finished,+55.078,1:41.538,195.461
2022,19,vettel,aston_martin,4,8,10,56,Finished,+1:05.354,1:42.546,193.540
2022,19,kevin_magnussen,haas,2,9,13,56,Finished,+1:05.834,1:42.206,194.184
2022,19,tsunoda,alphatauri,1,10,19,56,Finished,+1:10.919,1:41.243,196.031
2022,19,ocon,alpine,0,11,0,56,Finished,+1:12.875,1:42.394,193.827
2022,19,zhou,alfa,0,12,18,56,Finished,+1:16.164,1:42.471,193.682
2022,19,albon,williams,0,13,8,56,Finished,+1:20.057,1:41.674,195.200
2022,19,gasly,alphatauri,0,14,11,56,Finished,+1:21.763,1:42.320,193.967
2022,19,mick_schumacher,haas,0,15,16,56,Finished,+1:24.490,1:41.804,194.951
2022,19,ricciardo,mclaren,0,16,15,56,Finished,+1:30.487,1:42.420,193.778
2022,19,latifi,williams,0,17,17,56,Finished,+1:43.588,1:43.485,191.784
2022,19,stroll,aston_martin,0,18,5,21,Collision,NA,1:43.080,192.537
2022,19,bottas,alfa,0,19,7,16,Spun off,NA,1:43.391,191.958
2022,19,sainz,ferrari,0,20,1,1,Collision damage,NA,NA,NA
2022,20,max_verstappen,red_bull,25,1,1,71,Finished,1:38:36.729,1:22.046,188.850
2022,20,hamilton,mercedes,18,2,3,71,Finished,+15.186,1:22.062,188.813
2022,20,perez,red_bull,15,3,4,71,Finished,+18.097,1:21.775,189.476
2022,20,russell,mercedes,13,4,2,71,Finished,+49.431,1:20.153,193.310
2022,20,sainz,ferrari,10,5,5,71,Finished,+58.123,1:22.199,188.498
2022,20,leclerc,ferrari,8,6,7,71,Finished,+1:08.774,1:22.603,187.576
2022,20,ricciardo,mclaren,6,7,11,70,+1 Lap,NA,1:22.022,188.905
2022,20,ocon,alpine,4,8,10,70,+1 Lap,NA,1:23.279,186.054
2022,20,norris,mclaren,2,9,8,70,+1 Lap,NA,1:23.402,185.779
2022,20,bottas,alfa,1,10,6,70,+1 Lap,NA,1:23.363,185.866
2022,20,gasly,alphatauri,0,11,14,70,+1 Lap,NA,1:22.277,188.319
2022,20,albon,williams,0,12,17,70,+1 Lap,NA,1:22.914,186.873
2022,20,zhou,alfa,0,13,12,70,+1 Lap,NA,1:22.260,188.358
2022,20,vettel,aston_martin,0,14,16,70,+1 Lap,NA,1:23.086,186.486
2022,20,stroll,aston_martin,0,15,20,70,+1 Lap,NA,1:22.463,187.895
2022,20,mick_schumacher,haas,0,16,15,70,+1 Lap,NA,1:23.641,185.248
2022,20,kevin_magnussen,haas,0,17,19,70,+1 Lap,NA,1:23.300,186.007
2022,20,latifi,williams,0,18,18,69,+2 Laps,NA,1:23.709,185.098
2022,20,alonso,alpine,0,19,9,63,Engine,NA,1:22.866,186.981
2022,20,tsunoda,alphatauri,0,20,13,50,Collision damage,NA,1:23.403,185.777
2022,21,russell,mercedes,26,1,1,71,Finished,1:38:34.044,1:13.785,210.237
2022,21,hamilton,mercedes,18,2,2,71,Finished,+1.529,1:13.942,209.791
2022,21,sainz,ferrari,15,3,7,71,Finished,+4.051,1:13.953,209.760
2022,21,leclerc,ferrari,12,4,5,71,Finished,+8.441,1:14.253,208.912
2022,21,alonso,alpine,10,5,17,71,Finished,+9.561,1:14.164,209.163
2022,21,max_verstappen,red_bull,8,6,3,71,Finished,+10.056,1:14.195,209.076
2022,21,perez,red_bull,6,7,4,71,Finished,+14.080,1:14.283,208.828
2022,21,ocon,alpine,4,8,16,71,Finished,+18.690,1:15.093,206.575
2022,21,bottas,alfa,2,9,14,71,Finished,+22.552,1:15.511,205.432
2022,21,stroll,aston_martin,1,10,15,71,Finished,+23.552,1:14.831,207.299
2022,21,vettel,aston_martin,0,11,9,71,Finished,+26.183,1:15.549,205.328
2022,21,zhou,alfa,0,12,13,71,Finished,+29.325,1:15.802,204.643
2022,21,mick_schumacher,haas,0,13,12,71,Finished,+29.899,1:15.251,206.142
2022,21,gasly,alphatauri,0,14,10,71,Finished,+31.867,1:15.327,205.934
2022,21,albon,williams,0,15,19,71,Finished,+36.016,1:15.613,205.155
2022,21,latifi,williams,0,16,18,71,Finished,+37.038,1:15.327,205.934
2022,21,tsunoda,alphatauri,0,17,0,70,+1 Lap,NA,1:15.508,205.440
2022,21,norris,mclaren,0,18,6,50,Gearbox,NA,1:15.855,204.500
2022,21,kevin_magnussen,haas,0,19,8,0,Collision,NA,NA,NA
2022,21,ricciardo,mclaren,0,20,11,0,Collision,NA,NA,NA
2022,22,max_verstappen,red_bull,25,1,1,58,Finished,1:27:45.914,1:29.392,212.676
2022,22,leclerc,ferrari,18,2,3,58,Finished,+8.771,1:29.719,211.901
2022,22,perez,red_bull,15,3,2,58,Finished,+10.093,1:28.972,213.680
2022,22,sainz,ferrari,12,4,4,58,Finished,+24.892,1:28.879,213.904
2022,22,russell,mercedes,10,5,6,58,Finished,+35.888,1:28.836,214.007
2022,22,norris,mclaren,9,6,7,58,Finished,+56.234,1:28.391,215.085
2022,22,ocon,alpine,6,7,8,58,Finished,+57.240,1:29.333,212.817
2022,22,stroll,aston_martin,4,8,14,58,Finished,+1:16.931,1:29.620,212.135
2022,22,ricciardo,mclaren,2,9,13,58,Finished,+1:23.268,1:30.785,209.413
2022,22,vettel,aston_martin,1,10,9,58,Finished,+1:23.898,1:30.312,210.510
2022,22,tsunoda,alphatauri,0,11,11,58,Finished,+1:29.371,1:29.489,212.446
2022,22,zhou,alfa,0,12,15,57,+1 Lap,NA,1:29.600,212.183
2022,22,albon,williams,0,13,19,57,+1 Lap,NA,1:29.939,211.383
2022,22,gasly,alphatauri,0,14,17,57,+1 Lap,NA,1:31.081,208.732
2022,22,bottas,alfa,0,15,18,57,+1 Lap,NA,1:30.352,210.417
2022,22,mick_schumacher,haas,0,16,12,57,+1 Lap,NA,1:29.833,211.632
2022,22,kevin_magnussen,haas,0,17,16,57,+1 Lap,NA,1:31.158,208.556
2022,22,hamilton,mercedes,0,18,5,55,Hydraulics,NA,1:29.788,211.738
2022,22,latifi,williams,0,19,20,55,Collision damage,NA,1:30.309,210.517
2022,22,alonso,alpine,0,20,10,27,Water leak,NA,1:30.579,209.889
2023,1,max_verstappen,red_bull,25,1,1,57,Finished,1:33:56.736,1:36.236,202.452
2023,1,perez,red_bull,18,2,2,57,Finished,+11.987,1:36.344,202.225
2023,1,alonso,aston_martin,15,3,5,57,Finished,+38.637,1:36.156,202.620
2023,1,sainz,ferrari,12,4,4,57,Finished,+48.052,1:37.130,200.588
2023,1,hamilton,mercedes,10,5,7,57,Finished,+50.977,1:36.546,201.802
2023,1,stroll,aston_martin,8,6,8,57,Finished,+54.502,1:36.546,201.802
2023,1,russell,mercedes,6,7,6,57,Finished,+55.873,1:37.221,200.401
2023,1,bottas,alfa,4,8,12,57,Finished,+1:12.647,1:37.379,200.075
2023,1,gasly,alpine,2,9,20,57,Finished,+1:13.753,1:35.068,204.939
2023,1,albon,williams,1,10,15,57,Finished,+1:29.774,1:37.144,200.559
2023,1,tsunoda,alphatauri,0,11,14,57,Finished,+1:30.870,1:36.637,201.612
2023,1,sargeant,williams,0,12,16,56,+1 Lap,NA,1:36.037,202.871
2023,1,kevin_magnussen,haas,0,13,17,56,+1 Lap,NA,1:36.471,201.959
2023,1,de_vries,alphatauri,0,14,19,56,+1 Lap,NA,1:37.709,199.400
2023,1,hulkenberg,haas,0,15,10,56,+1 Lap,NA,1:36.616,201.656
2023,1,zhou,alfa,0,16,13,56,+1 Lap,NA,1:33.996,207.276
2023,1,norris,mclaren,0,17,11,55,+2 Laps,NA,1:35.822,203.327
2023,1,ocon,alpine,0,18,9,41,Mechanical,NA,1:36.797,201.278
2023,1,leclerc,ferrari,0,19,3,39,Engine,NA,1:37.170,200.506
2023,1,piastri,mclaren,0,20,18,13,Electrical,NA,1:40.691,193.494
2023,2,perez,red_bull,25,1,1,50,Finished,1:21:14.894,1:32.188,241.098
2023,2,max_verstappen,red_bull,19,2,15,50,Finished,+5.355,1:31.906,241.838
2023,2,alonso,aston_martin,15,3,2,50,Finished,+20.728,1:32.240,240.962
2023,2,russell,mercedes,12,4,3,50,Finished,+25.866,1:32.433,240.459
2023,2,hamilton,mercedes,10,5,7,50,Finished,+31.065,1:32.941,239.145
2023,2,sainz,ferrari,8,6,4,50,Finished,+35.876,1:32.822,239.451
2023,2,leclerc,ferrari,6,7,12,50,Finished,+43.162,1:33.056,238.849
2023,2,ocon,alpine,4,8,6,50,Finished,+52.832,1:33.222,238.424
2023,2,gasly,alpine,2,9,9,50,Finished,+54.747,1:33.392,237.990
2023,2,kevin_magnussen,haas,1,10,13,50,Finished,+1:04.826,1:33.374,238.036
2023,2,tsunoda,alphatauri,0,11,16,50,Finished,+1:07.494,1:33.931,236.624
2023,2,hulkenberg,haas,0,12,10,50,Finished,+1:10.588,1:33.780,237.005
2023,2,zhou,alfa,0,13,11,50,Finished,+1:16.060,1:33.894,236.718
2023,2,de_vries,alphatauri,0,14,18,50,Finished,+1:17.478,1:33.609,237.438
2023,2,piastri,mclaren,0,15,8,50,Finished,+1:25.021,1:34.287,235.731
2023,2,sargeant,williams,0,16,20,50,Finished,+1:26.293,1:34.469,235.277
2023,2,norris,mclaren,0,17,19,50,Finished,+1:26.445,1:34.122,236.144
2023,2,bottas,alfa,0,18,14,49,+1 Lap,NA,1:34.384,235.489
2023,2,albon,williams,0,19,17,27,Brakes,NA,1:35.567,232.574
2023,2,stroll,aston_martin,0,20,5,16,Engine,NA,1:35.140,233.617
2023,3,max_verstappen,red_bull,25,1,1,58,Finished,2:32:38.371,1:20.342,236.498
2023,3,hamilton,mercedes,18,2,3,58,Finished,+0.179,1:20.613,235.703
2023,3,alonso,aston_martin,15,3,4,58,Finished,+0.769,1:20.476,236.105
2023,3,stroll,aston_martin,12,4,6,58,Finished,+3.082,1:20.934,234.769
2023,3,perez,red_bull,11,5,0,58,Finished,+3.320,1:20.235,236.814
2023,3,norris,mclaren,8,6,13,58,Finished,+3.701,1:21.173,234.077
2023,3,hulkenberg,haas,6,7,10,58,Finished,+4.939,1:21.124,234.219
2023,3,piastri,mclaren,4,8,16,58,Finished,+5.382,1:21.335,233.611
2023,3,zhou,alfa,2,9,17,58,Finished,+5.713,1:21.819,232.229
2023,3,tsunoda,alphatauri,1,10,12,58,Finished,+6.052,1:21.789,232.314
2023,3,bottas,alfa,0,11,0,58,Finished,+6.513,1:22.233,231.060
2023,3,sainz,ferrari,0,12,5,58,Finished,+6.594,1:20.467,236.131
2023,3,gasly,alpine,0,13,9,56,Collision,NA,1:20.995,234.592
2023,3,ocon,alpine,0,14,11,56,Collision,NA,1:21.203,233.991
2023,3,de_vries,alphatauri,0,15,15,56,Collision,NA,1:21.183,234.049
2023,3,sargeant,williams,0,16,18,56,Collision,NA,1:21.456,233.264
2023,3,kevin_magnussen,haas,0,17,14,52,Accident,NA,1:21.685,232.610
2023,3,russell,mercedes,0,18,2,17,Engine,NA,1:22.680,229.811
2023,3,albon,williams,0,19,8,6,Accident,NA,1:23.349,227.966
2023,3,leclerc,ferrari,0,20,7,0,Collision,NA,NA,NA
2023,4,perez,red_bull,25,1,3,51,Finished,1:32:42.436,1:44.589,206.625
2023,4,max_verstappen,red_bull,18,2,2,51,Finished,+2.137,1:44.232,207.333
2023,4,leclerc,ferrari,15,3,1,51,Finished,+21.217,1:44.561,206.681
2023,4,alonso,aston_martin,12,4,6,51,Finished,+22.024,1:44.241,207.315
2023,4,sainz,ferrari,10,5,4,51,Finished,+45.491,1:45.175,205.474
2023,4,hamilton,mercedes,8,6,5,51,Finished,+46.145,1:45.346,205.141
2023,4,stroll,aston_martin,6,7,9,51,Finished,+51.617,1:45.627,204.595
2023,4,russell,mercedes,5,8,11,51,Finished,+1:14.240,1:43.370,209.062
2023,4,norris,mclaren,2,9,7,51,Finished,+1:20.376,1:45.738,204.380
2023,4,tsunoda,alphatauri,1,10,8,51,Finished,+1:23.862,1:45.727,204.401
2023,4,piastri,mclaren,0,11,10,51,Finished,+1:26.501,1:45.631,204.587
2023,4,albon,williams,0,12,12,51,Finished,+1:28.623,1:45.925,204.019
2023,4,kevin_magnussen,haas,0,13,16,51,Finished,+1:29.729,1:45.850,204.164
2023,4,gasly,alpine,0,14,17,51,Finished,+1:31.332,1:45.540,204.764
2023,4,ocon,alpine,0,15,0,51,Finished,+1:37.794,1:45.908,204.052
2023,4,sargeant,williams,0,16,14,51,Finished,+1:40.943,1:46.501,202.916
2023,4,hulkenberg,haas,0,17,0,50,+1 Lap,NA,1:46.731,202.479
2023,4,bottas,alfa,0,18,13,50,+1 Lap,NA,1:46.304,203.292
2023,4,zhou,alfa,0,19,15,36,Overheating,NA,1:47.553,200.931
2023,4,de_vries,alphatauri,0,20,18,9,Accident,NA,1:48.781,198.663
2023,5,max_verstappen,red_bull,26,1,9,57,Finished,1:27:38.241,1:29.708,217.184
2023,5,perez,red_bull,18,2,1,57,Finished,+5.384,1:30.560,215.141
2023,5,alonso,aston_martin,15,3,2,57,Finished,+26.305,1:30.519,215.238
2023,5,russell,mercedes,12,4,6,57,Finished,+33.229,1:31.015,214.065
2023,5,sainz,ferrari,10,5,3,57,Finished,+42.511,1:31.362,213.252
2023,5,hamilton,mercedes,8,6,13,57,Finished,+51.249,1:30.669,214.882
2023,5,leclerc,ferrari,6,7,7,57,Finished,+52.988,1:31.434,213.084
2023,5,gasly,alpine,4,8,5,57,Finished,+55.670,1:31.971,211.840
2023,5,ocon,alpine,2,9,8,57,Finished,+58.123,1:31.143,213.765
2023,5,kevin_magnussen,haas,1,10,4,57,Finished,+1:02.945,1:31.691,212.487
2023,5,tsunoda,alphatauri,0,11,17,57,Finished,+1:04.309,1:31.038,214.011
2023,5,stroll,aston_martin,0,12,18,57,Finished,+1:04.754,1:30.862,214.426
2023,5,bottas,alfa,0,13,10,57,Finished,+1:11.637,1:31.838,212.147
2023,5,albon,williams,0,14,11,57,Finished,+1:12.861,1:31.852,212.115
2023,5,hulkenberg,haas,0,15,12,57,Finished,+1:14.950,1:30.901,214.334
2023,5,zhou,alfa,0,16,14,57,Finished,+1:18.440,1:31.736,212.383
2023,5,norris,mclaren,0,17,16,57,Finished,+1:27.717,1:32.401,210.854
2023,5,de_vries,alphatauri,0,18,15,57,Finished,+1:28.949,1:31.562,212.786
2023,5,piastri,mclaren,0,19,19,56,+1 Lap,NA,1:32.006,211.760
2023,5,sargeant,williams,0,20,20,56,+1 Lap,NA,1:32.384,210.893
2023,6,max_verstappen,red_bull,25,1,1,78,Finished,1:48:51.980,1:16.604,156.822
2023,6,alonso,aston_martin,18,2,2,78,Finished,+27.921,1:16.674,156.678
2023,6,ocon,alpine,15,3,3,78,Finished,+36.990,1:16.528,156.977
2023,6,hamilton,mercedes,13,4,5,78,Finished,+39.062,1:15.650,158.799
2023,6,russell,mercedes,10,5,8,78,Finished,+56.284,1:16.798,156.425
2023,6,leclerc,ferrari,8,6,6,78,Finished,+1:01.890,1:15.773,158.541
2023,6,gasly,alpine,6,7,7,78,Finished,+1:02.362,1:15.831,158.420
2023,6,sainz,ferrari,4,8,4,78,Finished,+1:03.391,1:16.449,157.140
2023,6,norris,mclaren,2,9,10,77,+1 Lap,NA,1:17.844,154.324
2023,6,piastri,mclaren,1,10,11,77,+1 Lap,NA,1:17.513,154.983
2023,6,bottas,alfa,0,11,15,77,+1 Lap,NA,1:17.824,154.363
2023,6,de_vries,alphatauri,0,12,12,77,+1 Lap,NA,1:17.561,154.887
2023,6,zhou,alfa,0,13,19,77,+1 Lap,NA,1:16.926,156.165
2023,6,albon,williams,0,14,13,77,+1 Lap,NA,1:16.672,156.683
2023,6,tsunoda,alphatauri,0,15,9,76,+2 Laps,NA,1:17.680,154.649
2023,6,perez,red_bull,0,16,20,76,+2 Laps,NA,1:16.269,157.510
2023,6,hulkenberg,haas,0,17,18,76,+2 Laps,NA,1:16.991,156.033
2023,6,sargeant,williams,0,18,16,76,+2 Laps,NA,1:17.302,155.406
2023,6,kevin_magnussen,haas,0,19,17,70,Collision damage,NA,1:18.351,153.325
2023,6,stroll,aston_martin,0,20,14,53,Accident,NA,1:17.769,154.472
2023,7,max_verstappen,red_bull,26,1,1,66,Finished,1:27:57.940,1:16.330,219.641
2023,7,hamilton,mercedes,18,2,4,66,Finished,+24.090,1:16.676,218.649
2023,7,russell,mercedes,15,3,12,66,Finished,+32.389,1:17.875,215.283
2023,7,perez,red_bull,12,4,11,66,Finished,+35.812,1:16.666,218.678
2023,7,sainz,ferrari,10,5,2,66,Finished,+45.698,1:18.403,213.833
2023,7,stroll,aston_martin,8,6,5,66,Finished,+1:03.320,1:18.722,212.967
2023,7,alonso,aston_martin,6,7,8,66,Finished,+1:04.127,1:18.083,214.709
2023,7,ocon,alpine,4,8,6,66,Finished,+1:09.242,1:18.946,212.362
2023,7,zhou,alfa,2,9,13,66,Finished,+1:11.878,1:18.753,212.883
2023,7,gasly,alpine,1,10,10,66,Finished,+1:13.530,1:18.375,213.910
2023,7,leclerc,ferrari,0,11,19,66,Finished,+1:14.419,1:18.357,213.959
2023,7,tsunoda,alphatauri,0,12,15,66,Finished,+1:15.416,1:18.904,212.475
2023,7,piastri,mclaren,0,13,9,65,+1 Lap,NA,1:18.679,213.083
2023,7,de_vries,alphatauri,0,14,14,65,+1 Lap,NA,1:18.594,213.313
2023,7,hulkenberg,haas,0,15,7,65,+1 Lap,NA,1:18.776,212.821
2023,7,albon,williams,0,16,18,65,+1 Lap,NA,1:19.133,211.861
